Dimension,Time
3000,0.152626
3000,0.123885
3000,0.138965
3000,0.165157
3000,0.154316
3000,0.138398
3000,0.158344
3000,0.130755
3000,0.116502
3000,0.151965
3000,0.135260
3000,0.151414
3000,0.145234
3000,0.120135
3000,0.149846
3000,0.136022
3000,0.127691
3000,0.137191
3000,0.126799
3000,0.136446
3000,0.132859
3000,0.124727
3000,0.145042
3000,0.130918
3000,0.127424

3100,0.146688
3100,0.157182
3100,0.115709
3100,0.143358
3100,0.155289
3100,0.169679
3100,0.166497
3100,0.157739
3100,0.117540
3100,0.113359
3100,0.120578
3100,0.135648
3100,0.135049
3100,0.140070
3100,0.156571
3100,0.140252
3100,0.136453
3100,0.165828
3100,0.154829
3100,0.142937
3100,0.140072
3100,0.126928
3100,0.153832
3100,0.138789
3100,0.135497
3100,0.146565
3100,0.155882
3100,0.136522
3100,0.127413
3100,0.146482
3100,0.131593
3100,0.143708
3100,0.158970
3100,0.130182
3100,0.149278
3100,0.131205
3100,0.136105
3100,0.145056
3100,0.129981
3100,0.144360
3100,0.140553
3100,0.143627
3100,0.128209
3100,0.162235
3100,0.150191
3100,0.161344
3100,0.154053
3100,0.148590
3100,0.160940
3100,0.161584

3200,0.167611
3200,0.168125
3200,0.164915
3200,0.162986
3200,0.154615
3200,0.149638
3200,0.185377
3200,0.159272
3200,0.158931
3200,0.147492
3200,0.162155
3200,0.137059
3200,0.150329
3200,0.166549
3200,0.136889
3200,0.189838
3200,0.153360
3200,0.153178
3200,0.124370
3200,0.166110
3200,0.127457
3200,0.132734
3200,0.144567
3200,0.153994
3200,0.154306
3200,0.166112
3200,0.159633
3200,0.173485
3200,0.164732
3200,0.150740
3200,0.134626
3200,0.143104
3200,0.136709
3200,0.168666
3200,0.158444
3200,0.163938
3200,0.144108
3200,0.179632
3200,0.137842
3200,0.149452
3200,0.179430
3200,0.147084
3200,0.148558
3200,0.168526
3200,0.163382
3200,0.156509
3200,0.166392
3200,0.135836
3200,0.161268
3200,0.144559

3300,0.160089
3300,0.182953
3300,0.148035
3300,0.185041
3300,0.158994
3300,0.183930
3300,0.183078
3300,0.180190
3300,0.160383
3300,0.183155
3300,0.169239
3300,0.168185
3300,0.147190
3300,0.162267
3300,0.154626
3300,0.172944
3300,0.199860
3300,0.171774
3300,0.167041
3300,0.150943
3300,0.164355
3300,0.177892
3300,0.160792
3300,0.173020
3300,0.169377
3300,0.176868
3300,0.173189
3300,0.153822
3300,0.180736
3300,0.166875
3300,0.143268
3300,0.153633
3300,0.170979
3300,0.160791
3300,0.174588
3300,0.164413
3300,0.145065
3300,0.173493
3300,0.175440
3300,0.175985
3300,0.147865
3300,0.148856
3300,0.168455
3300,0.166067
3300,0.157209
3300,0.173171
3300,0.162485
3300,0.152356
3300,0.178942
3300,0.154648

3400,0.165196
3400,0.195603
3400,0.179507
3400,0.178355
3400,0.182917
3400,0.177328
3400,0.145736
3400,0.174717
3400,0.166775
3400,0.177166
3400,0.142111
3400,0.158337
3400,0.179488
3400,0.154527
3400,0.187957
3400,0.155721
3400,0.168296
3400,0.166262
3400,0.179147
3400,0.157867
3400,0.167046
3400,0.196244
3400,0.159846
3400,0.186476
3400,0.171339
3400,0.172421
3400,0.192956
3400,0.206697
3400,0.195425
3400,0.181661
3400,0.181953
3400,0.178168
3400,0.165197
3400,0.191969
3400,0.165453
3400,0.178509
3400,0.161115
3400,0.175638
3400,0.169603
3400,0.166485
3400,0.152053
3400,0.185665
3400,0.184167
3400,0.200126
3400,0.151787
3400,0.188454
3400,0.186163
3400,0.151967
3400,0.167903
3400,0.179033

3500,0.175798
3500,0.175213
3500,0.196436
3500,0.185629
3500,0.194816
3500,0.213645
3500,0.189059
3500,0.190741
3500,0.175430
3500,0.186592
3500,0.200660
3500,0.177513
3500,0.210602
3500,0.176027
3500,0.201478
3500,0.150614
3500,0.186280
3500,0.178133
3500,0.189594
3500,0.164749
3500,0.180200
3500,0.195314
3500,0.203526
3500,0.178327
3500,0.215551
3500,0.185515
3500,0.177440
3500,0.179005
3500,0.184087
3500,0.185845
3500,0.174294
3500,0.162744
3500,0.187846
3500,0.171477
3500,0.198041
3500,0.207948
3500,0.190580
3500,0.202649
3500,0.186837
3500,0.203454
3500,0.172841
3500,0.200702
3500,0.199028
3500,0.187136
3500,0.186480
3500,0.183111
3500,0.188860
3500,0.194478
3500,0.190918
3500,0.166438

3600,0.208575
3600,0.184649
3600,0.177612
3600,0.205499
3600,0.196500
3600,0.223539
3600,0.218972
3600,0.186388
3600,0.215063
3600,0.219308
3600,0.207646
3600,0.216104
3600,0.212620
3600,0.205384
3600,0.219851
3600,0.199746
3600,0.222961
3600,0.229878
3600,0.203165
3600,0.207927
3600,0.201710
3600,0.170881
3600,0.181985
3600,0.163277
3600,0.196717
3600,0.224337
3600,0.205135
3600,0.185510
3600,0.189328
3600,0.183383
3600,0.178703
3600,0.211083
3600,0.181617
3600,0.193304
3600,0.186221
3600,0.188937
3600,0.201727
3600,0.171726
3600,0.184030
3600,0.188548
3600,0.185886
3600,0.196386
3600,0.203652
3600,0.196935
3600,0.191271
