Particle Size, Parallel Sim Approximation, Time, Error, Abs Error
11701,1.000000,0.057741,3.916192e-08,3.916192e-08
11701,1.000000,0.040264,3.916192e-08,3.916192e-08
11701,1.000000,0.042927,3.916192e-08,3.916192e-08
11701,1.000000,0.026660,3.916192e-08,3.916192e-08
11701,1.000000,0.041932,3.916192e-08,3.916192e-08
11701,1.000000,0.037979,3.916192e-08,3.916192e-08
11701,1.000000,0.051417,3.916192e-08,3.916192e-08
11701,1.000000,0.050156,3.916192e-08,3.916192e-08
11701,1.000000,0.037883,3.916192e-08,3.916192e-08
11701,1.000000,0.041871,3.916192e-08,3.916192e-08
11701,1.000000,0.043229,3.916192e-08,3.916192e-08
11701,1.000000,0.042006,3.916192e-08,3.916192e-08
11701,1.000000,0.051670,3.916192e-08,3.916192e-08
11701,1.000000,0.036711,3.916192e-08,3.916192e-08
11701,1.000000,0.044803,3.916192e-08,3.916192e-08
11701,1.000000,0.040694,3.916192e-08,3.916192e-08
11701,1.000000,0.051430,3.916192e-08,3.916192e-08
11801,1.000000,0.035311,3.916192e-08,3.916192e-08
11801,1.000000,0.054831,3.916192e-08,3.916192e-08
11801,1.000000,0.052255,3.916192e-08,3.916192e-08
11801,1.000000,0.042950,3.916192e-08,3.916192e-08
11801,1.000000,0.038647,3.916192e-08,3.916192e-08
11801,1.000000,0.064462,3.916192e-08,3.916192e-08
11801,1.000000,0.024248,3.916192e-08,3.916192e-08
11801,1.000000,0.037348,3.916192e-08,3.916192e-08
11801,1.000000,0.052055,3.916192e-08,3.916192e-08
11801,1.000000,0.028525,3.916192e-08,3.916192e-08
11801,1.000000,0.028160,3.916192e-08,3.916192e-08
11801,1.000000,0.031641,3.916192e-08,3.916192e-08
11801,1.000000,0.049139,3.916192e-08,3.916192e-08
11801,1.000000,0.040018,3.916192e-08,3.916192e-08
11801,1.000000,0.038548,3.916192e-08,3.916192e-08
11801,1.000000,0.023824,3.916192e-08,3.916192e-08
11801,1.000000,0.025656,3.916192e-08,3.916192e-08
11801,1.000000,0.043121,3.916192e-08,3.916192e-08
11801,1.000000,0.051799,3.916192e-08,3.916192e-08
11801,1.000000,0.021699,3.916192e-08,3.916192e-08
11801,1.000000,0.051664,3.916192e-08,3.916192e-08
11801,1.000000,0.040952,3.916192e-08,3.916192e-08
11801,1.000000,0.030013,3.916192e-08,3.916192e-08
11801,1.000000,0.037931,3.916192e-08,3.916192e-08
11801,1.000000,0.054818,3.916192e-08,3.916192e-08
11901,1.000000,0.020454,3.916192e-08,3.916192e-08
11901,1.000000,0.046856,3.916192e-08,3.916192e-08
11901,1.000000,0.055403,3.916192e-08,3.916192e-08
11901,1.000000,0.052893,3.916192e-08,3.916192e-08
11901,1.000000,0.038327,3.916192e-08,3.916192e-08
11901,1.000000,0.032996,3.916192e-08,3.916192e-08
11901,1.000000,0.029023,3.916192e-08,3.916192e-08
11901,1.000000,0.026065,3.916192e-08,3.916192e-08
11901,1.000000,0.043002,3.916192e-08,3.916192e-08
11901,1.000000,0.024488,3.916192e-08,3.916192e-08
11901,1.000000,0.060614,3.916192e-08,3.916192e-08
11901,1.000000,0.057385,3.916192e-08,3.916192e-08
11901,1.000000,0.050912,3.916192e-08,3.916192e-08
11901,1.000000,0.053182,3.916192e-08,3.916192e-08
11901,1.000000,0.038192,3.916192e-08,3.916192e-08
11901,1.000000,0.053296,3.916192e-08,3.916192e-08
11901,1.000000,0.028984,3.916192e-08,3.916192e-08
11901,1.000000,0.043530,3.916192e-08,3.916192e-08
11901,1.000000,0.023870,3.916192e-08,3.916192e-08
11901,1.000000,0.051904,3.916192e-08,3.916192e-08
11901,1.000000,0.045089,3.916192e-08,3.916192e-08
11901,1.000000,0.037940,3.916192e-08,3.916192e-08
11901,1.000000,0.033666,3.916192e-08,3.916192e-08
11901,1.000000,0.052571,3.916192e-08,3.916192e-08
11901,1.000000,0.029043,3.916192e-08,3.916192e-08
12001,1.000000,0.045329,3.916192e-08,3.916192e-08
12001,1.000000,0.042934,3.916192e-08,3.916192e-08
12001,1.000000,0.056932,3.916192e-08,3.916192e-08
12001,1.000000,0.039023,3.916192e-08,3.916192e-08
12001,1.000000,0.049957,3.916192e-08,3.916192e-08
12001,1.000000,0.047121,3.916192e-08,3.916192e-08
12001,1.000000,0.045884,3.916192e-08,3.916192e-08
12001,1.000000,0.037473,3.916192e-08,3.916192e-08
12001,1.000000,0.051610,3.916192e-08,3.916192e-08
12001,1.000000,0.052990,3.916192e-08,3.916192e-08
12001,1.000000,0.042069,3.916192e-08,3.916192e-08
12001,1.000000,0.032807,3.916192e-08,3.916192e-08
12001,1.000000,0.040057,3.916192e-08,3.916192e-08
12001,1.000000,0.049052,3.916192e-08,3.916192e-08
12001,1.000000,0.032971,3.916192e-08,3.916192e-08
12001,1.000000,0.046583,3.916192e-08,3.916192e-08
12001,1.000000,0.056541,3.916192e-08,3.916192e-08
12001,1.000000,0.047310,3.916192e-08,3.916192e-08
12001,1.000000,0.040834,3.916192e-08,3.916192e-08
12001,1.000000,0.044944,3.916192e-08,3.916192e-08
12001,1.000000,0.052958,3.916192e-08,3.916192e-08
12001,1.000000,0.041356,3.916192e-08,3.916192e-08
12001,1.000000,0.033917,3.916192e-08,3.916192e-08
12001,1.000000,0.047179,3.916192e-08,3.916192e-08
12001,1.000000,0.056375,3.916192e-08,3.916192e-08
12101,1.000000,0.034966,3.916192e-08,3.916192e-08
12101,1.000000,0.053393,3.916192e-08,3.916192e-08
12101,1.000000,0.033154,3.916192e-08,3.916192e-08
12101,1.000000,0.046027,3.916192e-08,3.916192e-08
12101,1.000000,0.029404,3.916192e-08,3.916192e-08
12101,1.000000,0.030634,3.916192e-08,3.916192e-08
12101,1.000000,0.035929,3.916192e-08,3.916192e-08
12101,1.000000,0.034240,3.916192e-08,3.916192e-08
12101,1.000000,0.040473,3.916192e-08,3.916192e-08
12101,1.000000,0.034887,3.916192e-08,3.916192e-08
12101,1.000000,0.023385,3.916192e-08,3.916192e-08
12101,1.000000,0.027821,3.916192e-08,3.916192e-08
12101,1.000000,0.045593,3.916192e-08,3.916192e-08
12101,1.000000,0.031907,3.916192e-08,3.916192e-08
12101,1.000000,0.025997,3.916192e-08,3.916192e-08
12101,1.000000,0.020694,3.916192e-08,3.916192e-08
12101,1.000000,0.032003,3.916192e-08,3.916192e-08
12101,1.000000,0.035740,3.916192e-08,3.916192e-08
12101,1.000000,0.059193,3.916192e-08,3.916192e-08
12101,1.000000,0.031641,3.916192e-08,3.916192e-08
12101,1.000000,0.045999,3.916192e-08,3.916192e-08
12101,1.000000,0.032861,3.916192e-08,3.916192e-08
12101,1.000000,0.033825,3.916192e-08,3.916192e-08
12101,1.000000,0.034068,3.916192e-08,3.916192e-08
12101,1.000000,0.020987,3.916192e-08,3.916192e-08
12201,1.000000,0.045848,3.916192e-08,3.916192e-08
12201,1.000000,0.042932,3.916192e-08,3.916192e-08
12201,1.000000,0.040528,3.916192e-08,3.916192e-08
12201,1.000000,0.037894,3.916192e-08,3.916192e-08
12201,1.000000,0.037326,3.916192e-08,3.916192e-08
12201,1.000000,0.057140,3.916192e-08,3.916192e-08
12201,1.000000,0.045990,3.916192e-08,3.916192e-08
12201,1.000000,0.055647,3.916192e-08,3.916192e-08
12201,1.000000,0.036317,3.916192e-08,3.916192e-08
12201,1.000000,0.044879,3.916192e-08,3.916192e-08
12201,1.000000,0.026128,3.916192e-08,3.916192e-08
12201,1.000000,0.030114,3.916192e-08,3.916192e-08
12201,1.000000,0.031416,3.916192e-08,3.916192e-08
12201,1.000000,0.030037,3.916192e-08,3.916192e-08
12201,1.000000,0.048686,3.916192e-08,3.916192e-08
12201,1.000000,0.032346,3.916192e-08,3.916192e-08
12201,1.000000,0.061728,3.916192e-08,3.916192e-08
12201,1.000000,0.046130,3.916192e-08,3.916192e-08
12201,1.000000,0.047443,3.916192e-08,3.916192e-08
12201,1.000000,0.021293,3.916192e-08,3.916192e-08
12201,1.000000,0.035365,3.916192e-08,3.916192e-08
12201,1.000000,0.055175,3.916192e-08,3.916192e-08
12201,1.000000,0.048423,3.916192e-08,3.916192e-08
12201,1.000000,0.027356,3.916192e-08,3.916192e-08
12201,1.000000,0.066224,3.916192e-08,3.916192e-08
12301,1.000000,0.045431,3.916192e-08,3.916192e-08
12301,1.000000,0.031174,3.916192e-08,3.916192e-08
12301,1.000000,0.029478,3.916192e-08,3.916192e-08
12301,1.000000,0.031964,3.916192e-08,3.916192e-08
12301,1.000000,0.052573,3.916192e-08,3.916192e-08
12301,1.000000,0.034656,3.916192e-08,3.916192e-08
12301,1.000000,0.028578,3.916192e-08,3.916192e-08
12301,1.000000,0.056237,3.916192e-08,3.916192e-08
12301,1.000000,0.025507,3.916192e-08,3.916192e-08
12301,1.000000,0.056931,3.916192e-08,3.916192e-08
12301,1.000000,0.033147,3.916192e-08,3.916192e-08
12301,1.000000,0.045091,3.916192e-08,3.916192e-08
12301,1.000000,0.042431,3.916192e-08,3.916192e-08
12301,1.000000,0.034144,3.916192e-08,3.916192e-08
12301,1.000000,0.056923,3.916192e-08,3.916192e-08
12301,1.000000,0.041688,3.916192e-08,3.916192e-08
12301,1.000000,0.038806,3.916192e-08,3.916192e-08
12301,1.000000,0.029932,3.916192e-08,3.916192e-08
12301,1.000000,0.035987,3.916192e-08,3.916192e-08
12301,1.000000,0.043400,3.916192e-08,3.916192e-08
12301,1.000000,0.028397,3.916192e-08,3.916192e-08
12301,1.000000,0.049679,3.916192e-08,3.916192e-08
12301,1.000000,0.044361,3.916192e-08,3.916192e-08
12301,1.000000,0.028843,3.916192e-08,3.916192e-08
12301,1.000000,0.042759,3.916192e-08,3.916192e-08
12401,1.000000,0.054129,3.916192e-08,3.916192e-08
12401,1.000000,0.055784,3.916192e-08,3.916192e-08
12401,1.000000,0.038336,3.916192e-08,3.916192e-08
12401,1.000000,0.027497,3.916192e-08,3.916192e-08
12401,1.000000,0.038156,3.916192e-08,3.916192e-08
12401,1.000000,0.055695,3.916192e-08,3.916192e-08
12401,1.000000,0.045656,3.916192e-08,3.916192e-08
12401,1.000000,0.042406,3.916192e-08,3.916192e-08
12401,1.000000,0.037112,3.916192e-08,3.916192e-08
12401,1.000000,0.024252,3.916192e-08,3.916192e-08
12401,1.000000,0.048138,3.916192e-08,3.916192e-08
12401,1.000000,0.057500,3.916192e-08,3.916192e-08
12401,1.000000,0.050185,3.916192e-08,3.916192e-08
12401,1.000000,0.052924,3.916192e-08,3.916192e-08
12401,1.000000,0.047498,3.916192e-08,3.916192e-08
12401,1.000000,0.034136,3.916192e-08,3.916192e-08
12401,1.000000,0.051305,3.916192e-08,3.916192e-08
12401,1.000000,0.047697,3.916192e-08,3.916192e-08
12401,1.000000,0.042028,3.916192e-08,3.916192e-08
12401,1.000000,0.044083,3.916192e-08,3.916192e-08
12401,1.000000,0.036588,3.916192e-08,3.916192e-08
12401,1.000000,0.044884,3.916192e-08,3.916192e-08
12401,1.000000,0.039081,3.916192e-08,3.916192e-08
12401,1.000000,0.051807,3.916192e-08,3.916192e-08
12401,1.000000,0.029315,3.916192e-08,3.916192e-08
12501,1.000000,0.041580,3.916192e-08,3.916192e-08
12501,1.000000,0.042549,3.916192e-08,3.916192e-08
12501,1.000000,0.048025,3.916192e-08,3.916192e-08
12501,1.000000,0.047849,3.916192e-08,3.916192e-08
12501,1.000000,0.046530,3.916192e-08,3.916192e-08
12501,1.000000,0.062154,3.916192e-08,3.916192e-08
12501,1.000000,0.052661,3.916192e-08,3.916192e-08
12501,1.000000,0.047570,3.916192e-08,3.916192e-08
12501,1.000000,0.031459,3.916192e-08,3.916192e-08
12501,1.000000,0.038200,3.916192e-08,3.916192e-08
12501,1.000000,0.065158,3.916192e-08,3.916192e-08
12501,1.000000,0.049943,3.916192e-08,3.916192e-08
12501,1.000000,0.035519,3.916192e-08,3.916192e-08
12501,1.000000,0.045634,3.916192e-08,3.916192e-08
12501,1.000000,0.044973,3.916192e-08,3.916192e-08
12501,1.000000,0.052048,3.916192e-08,3.916192e-08
12501,1.000000,0.025561,3.916192e-08,3.916192e-08
12501,1.000000,0.040260,3.916192e-08,3.916192e-08
12501,1.000000,0.043247,3.916192e-08,3.916192e-08
12501,1.000000,0.023647,3.916192e-08,3.916192e-08
12501,1.000000,0.076799,3.916192e-08,3.916192e-08
12501,1.000000,0.056526,3.916192e-08,3.916192e-08
12501,1.000000,0.064578,3.916192e-08,3.916192e-08
12501,1.000000,0.061214,3.916192e-08,3.916192e-08
12501,1.000000,0.028181,3.916192e-08,3.916192e-08
12601,1.000000,0.057302,3.916192e-08,3.916192e-08
12601,1.000000,0.047773,3.916192e-08,3.916192e-08
12601,1.000000,0.049020,3.916192e-08,3.916192e-08
12601,1.000000,0.043490,3.916192e-08,3.916192e-08
12601,1.000000,0.037561,3.916192e-08,3.916192e-08
12601,1.000000,0.066797,3.916192e-08,3.916192e-08
12601,1.000000,0.039302,3.916192e-08,3.916192e-08
12601,1.000000,0.028064,3.916192e-08,3.916192e-08
12601,1.000000,0.050662,3.916192e-08,3.916192e-08
12601,1.000000,0.060232,3.916192e-08,3.916192e-08
12601,1.000000,0.051143,3.916192e-08,3.916192e-08
12601,1.000000,0.043505,3.916192e-08,3.916192e-08
12601,1.000000,0.043325,3.916192e-08,3.916192e-08
12601,1.000000,0.033918,3.916192e-08,3.916192e-08
12601,1.000000,0.059789,3.916192e-08,3.916192e-08
12601,1.000000,0.032440,3.916192e-08,3.916192e-08
12601,1.000000,0.029943,3.916192e-08,3.916192e-08
12601,1.000000,0.032921,3.916192e-08,3.916192e-08
12601,1.000000,0.046467,3.916192e-08,3.916192e-08
12601,1.000000,0.037214,3.916192e-08,3.916192e-08
12601,1.000000,0.024941,3.916192e-08,3.916192e-08
12601,1.000000,0.028325,3.916192e-08,3.916192e-08
12601,1.000000,0.049554,3.916192e-08,3.916192e-08
12601,1.000000,0.032309,3.916192e-08,3.916192e-08
12601,1.000000,0.043169,3.916192e-08,3.916192e-08
12701,1.000000,0.059227,3.916192e-08,3.916192e-08
12701,1.000000,0.043487,3.916192e-08,3.916192e-08
12701,1.000000,0.027944,3.916192e-08,3.916192e-08
12701,1.000000,0.049981,3.916192e-08,3.916192e-08
12701,1.000000,0.061418,3.916192e-08,3.916192e-08
12701,1.000000,0.026770,3.916192e-08,3.916192e-08
12701,1.000000,0.027521,3.916192e-08,3.916192e-08
12701,1.000000,0.043604,3.916192e-08,3.916192e-08
12701,1.000000,0.058838,3.916192e-08,3.916192e-08
12701,1.000000,0.046527,3.916192e-08,3.916192e-08
12701,1.000000,0.036933,3.916192e-08,3.916192e-08
12701,1.000000,0.039624,3.916192e-08,3.916192e-08
12701,1.000000,0.039863,3.916192e-08,3.916192e-08
12701,1.000000,0.039597,3.916192e-08,3.916192e-08
12701,1.000000,0.029079,3.916192e-08,3.916192e-08
12701,1.000000,0.049962,3.916192e-08,3.916192e-08
12701,1.000000,0.030001,3.916192e-08,3.916192e-08
12701,1.000000,0.025542,3.916192e-08,3.916192e-08
12701,1.000000,0.025250,3.916192e-08,3.916192e-08
12701,1.000000,0.029234,3.916192e-08,3.916192e-08
12701,1.000000,0.021023,3.916192e-08,3.916192e-08
12701,1.000000,0.061753,3.916192e-08,3.916192e-08
12701,1.000000,0.046152,3.916192e-08,3.916192e-08
12701,1.000000,0.039173,3.916192e-08,3.916192e-08
12701,1.000000,0.038900,3.916192e-08,3.916192e-08
12801,1.000000,0.039275,3.916192e-08,3.916192e-08
12801,1.000000,0.044167,3.916192e-08,3.916192e-08
12801,1.000000,0.051337,3.916192e-08,3.916192e-08
12801,1.000000,0.065579,3.916192e-08,3.916192e-08
12801,1.000000,0.056793,3.916192e-08,3.916192e-08
12801,1.000000,0.049574,3.916192e-08,3.916192e-08
12801,1.000000,0.054513,3.916192e-08,3.916192e-08
12801,1.000000,0.024147,3.916192e-08,3.916192e-08
12801,1.000000,0.048918,3.916192e-08,3.916192e-08
12801,1.000000,0.043071,3.916192e-08,3.916192e-08
12801,1.000000,0.033146,3.916192e-08,3.916192e-08
12801,1.000000,0.043863,3.916192e-08,3.916192e-08
12801,1.000000,0.045835,3.916192e-08,3.916192e-08
12801,1.000000,0.026930,3.916192e-08,3.916192e-08
12801,1.000000,0.053543,3.916192e-08,3.916192e-08
12801,1.000000,0.068092,3.916192e-08,3.916192e-08
12801,1.000000,0.045043,3.916192e-08,3.916192e-08
12801,1.000000,0.063777,3.916192e-08,3.916192e-08
12801,1.000000,0.062512,3.916192e-08,3.916192e-08
12801,1.000000,0.051817,3.916192e-08,3.916192e-08
12801,1.000000,0.034805,3.916192e-08,3.916192e-08
12801,1.000000,0.060704,3.916192e-08,3.916192e-08
12801,1.000000,0.055335,3.916192e-08,3.916192e-08
12801,1.000000,0.045608,3.916192e-08,3.916192e-08
12801,1.000000,0.051863,3.916192e-08,3.916192e-08
12901,1.000000,0.031580,3.916192e-08,3.916192e-08
12901,1.000000,0.054343,3.916192e-08,3.916192e-08
12901,1.000000,0.042899,3.916192e-08,3.916192e-08
12901,1.000000,0.032497,3.916192e-08,3.916192e-08
12901,1.000000,0.055119,3.916192e-08,3.916192e-08
12901,1.000000,0.047739,3.916192e-08,3.916192e-08
12901,1.000000,0.035677,3.916192e-08,3.916192e-08
12901,1.000000,0.042075,3.916192e-08,3.916192e-08
12901,1.000000,0.026764,3.916192e-08,3.916192e-08
12901,1.000000,0.027507,3.916192e-08,3.916192e-08
12901,1.000000,0.033634,3.916192e-08,3.916192e-08
12901,1.000000,0.039197,3.916192e-08,3.916192e-08
12901,1.000000,0.044813,3.916192e-08,3.916192e-08
12901,1.000000,0.051659,3.916192e-08,3.916192e-08
12901,1.000000,0.034589,3.916192e-08,3.916192e-08
12901,1.000000,0.038843,3.916192e-08,3.916192e-08
12901,1.000000,0.034608,3.916192e-08,3.916192e-08
12901,1.000000,0.053993,3.916192e-08,3.916192e-08
12901,1.000000,0.025889,3.916192e-08,3.916192e-08
12901,1.000000,0.050815,3.916192e-08,3.916192e-08
12901,1.000000,0.045386,3.916192e-08,3.916192e-08
12901,1.000000,0.052767,3.916192e-08,3.916192e-08
12901,1.000000,0.029259,3.916192e-08,3.916192e-08
12901,1.000000,0.050389,3.916192e-08,3.916192e-08
12901,1.000000,0.045698,3.916192e-08,3.916192e-08
13001,1.000000,0.044467,3.916192e-08,3.916192e-08
13001,1.000000,0.045117,3.916192e-08,3.916192e-08
13001,1.000000,0.050802,3.916192e-08,3.916192e-08
13001,1.000000,0.055447,3.916192e-08,3.916192e-08
13001,1.000000,0.048115,3.916192e-08,3.916192e-08
13001,1.000000,0.033249,3.916192e-08,3.916192e-08
13001,1.000000,0.055096,3.916192e-08,3.916192e-08
13001,1.000000,0.044280,3.916192e-08,3.916192e-08
13001,1.000000,0.033904,3.916192e-08,3.916192e-08
13001,1.000000,0.033541,3.916192e-08,3.916192e-08
13001,1.000000,0.046759,3.916192e-08,3.916192e-08
13001,1.000000,0.029037,3.916192e-08,3.916192e-08
13001,1.000000,0.048825,3.916192e-08,3.916192e-08
13001,1.000000,0.034331,3.916192e-08,3.916192e-08
13001,1.000000,0.040010,3.916192e-08,3.916192e-08
13001,1.000000,0.049676,3.916192e-08,3.916192e-08
13001,1.000000,0.037380,3.916192e-08,3.916192e-08
13001,1.000000,0.044760,3.916192e-08,3.916192e-08
13001,1.000000,0.062612,3.916192e-08,3.916192e-08
13001,1.000000,0.028781,3.916192e-08,3.916192e-08
13001,1.000000,0.052395,3.916192e-08,3.916192e-08
13001,1.000000,0.032454,3.916192e-08,3.916192e-08
13001,1.000000,0.060570,3.916192e-08,3.916192e-08
13001,1.000000,0.043861,3.916192e-08,3.916192e-08
13001,1.000000,0.051142,3.916192e-08,3.916192e-08
13101,1.000000,0.053842,3.916192e-08,3.916192e-08
13101,1.000000,0.027184,3.916192e-08,3.916192e-08
13101,1.000000,0.039494,3.916192e-08,3.916192e-08
13101,1.000000,0.066764,3.916192e-08,3.916192e-08
13101,1.000000,0.067487,3.916192e-08,3.916192e-08
13101,1.000000,0.034874,3.916192e-08,3.916192e-08
13101,1.000000,0.033378,3.916192e-08,3.916192e-08
13101,1.000000,0.038434,3.916192e-08,3.916192e-08
13101,1.000000,0.060292,3.916192e-08,3.916192e-08
13101,1.000000,0.034075,3.916192e-08,3.916192e-08
13101,1.000000,0.049637,3.916192e-08,3.916192e-08
13101,1.000000,0.031805,3.916192e-08,3.916192e-08
13101,1.000000,0.048091,3.916192e-08,3.916192e-08
13101,1.000000,0.048010,3.916192e-08,3.916192e-08
13101,1.000000,0.046440,3.916192e-08,3.916192e-08
13101,1.000000,0.050478,3.916192e-08,3.916192e-08
13101,1.000000,0.026993,3.916192e-08,3.916192e-08
13101,1.000000,0.034834,3.916192e-08,3.916192e-08
13101,1.000000,0.037745,3.916192e-08,3.916192e-08
13101,1.000000,0.042440,3.916192e-08,3.916192e-08
13101,1.000000,0.028390,3.916192e-08,3.916192e-08
13101,1.000000,0.063241,3.916192e-08,3.916192e-08
13101,1.000000,0.053304,3.916192e-08,3.916192e-08
13101,1.000000,0.046265,3.916192e-08,3.916192e-08
13101,1.000000,0.051516,3.916192e-08,3.916192e-08
13201,1.000000,0.034834,3.916192e-08,3.916192e-08
13201,1.000000,0.051567,3.916192e-08,3.916192e-08
13201,1.000000,0.042634,3.916192e-08,3.916192e-08
13201,1.000000,0.026683,3.916192e-08,3.916192e-08
13201,1.000000,0.043170,3.916192e-08,3.916192e-08
13201,1.000000,0.050254,3.916192e-08,3.916192e-08
13201,1.000000,0.046327,3.916192e-08,3.916192e-08
13201,1.000000,0.030171,3.916192e-08,3.916192e-08
13201,1.000000,0.035557,3.916192e-08,3.916192e-08
13201,1.000000,0.028019,3.916192e-08,3.916192e-08
13201,1.000000,0.039626,3.916192e-08,3.916192e-08
13201,1.000000,0.041236,3.916192e-08,3.916192e-08
13201,1.000000,0.051077,3.916192e-08,3.916192e-08
13201,1.000000,0.046310,3.916192e-08,3.916192e-08
13201,1.000000,0.042547,3.916192e-08,3.916192e-08
13201,1.000000,0.040725,3.916192e-08,3.916192e-08
13201,1.000000,0.033924,3.916192e-08,3.916192e-08
13201,1.000000,0.027230,3.916192e-08,3.916192e-08
13201,1.000000,0.041368,3.916192e-08,3.916192e-08
13201,1.000000,0.046048,3.916192e-08,3.916192e-08
13201,1.000000,0.051395,3.916192e-08,3.916192e-08
13201,1.000000,0.045377,3.916192e-08,3.916192e-08
13201,1.000000,0.031275,3.916192e-08,3.916192e-08
13201,1.000000,0.040762,3.916192e-08,3.916192e-08
13201,1.000000,0.055075,3.916192e-08,3.916192e-08
13301,1.000000,0.056876,3.916192e-08,3.916192e-08
13301,1.000000,0.079996,3.916192e-08,3.916192e-08
13301,1.000000,0.058910,3.916192e-08,3.916192e-08
13301,1.000000,0.035421,3.916192e-08,3.916192e-08
13301,1.000000,0.038236,3.916192e-08,3.916192e-08
13301,1.000000,0.040913,3.916192e-08,3.916192e-08
13301,1.000000,0.033907,3.916192e-08,3.916192e-08
13301,1.000000,0.025825,3.916192e-08,3.916192e-08
13301,1.000000,0.044450,3.916192e-08,3.916192e-08
13301,1.000000,0.047088,3.916192e-08,3.916192e-08
13301,1.000000,0.058954,3.916192e-08,3.916192e-08
13301,1.000000,0.041404,3.916192e-08,3.916192e-08
13301,1.000000,0.023647,3.916192e-08,3.916192e-08
13301,1.000000,0.037619,3.916192e-08,3.916192e-08
13301,1.000000,0.048865,3.916192e-08,3.916192e-08
13301,1.000000,0.058458,3.916192e-08,3.916192e-08
13301,1.000000,0.045607,3.916192e-08,3.916192e-08
13301,1.000000,0.039992,3.916192e-08,3.916192e-08
13301,1.000000,0.063577,3.916192e-08,3.916192e-08
13301,1.000000,0.043617,3.916192e-08,3.916192e-08
13301,1.000000,0.039093,3.916192e-08,3.916192e-08
13301,1.000000,0.044741,3.916192e-08,3.916192e-08
13301,1.000000,0.040326,3.916192e-08,3.916192e-08
13301,1.000000,0.050551,3.916192e-08,3.916192e-08
13301,1.000000,0.068253,3.916192e-08,3.916192e-08
13401,1.000000,0.066481,3.916192e-08,3.916192e-08
13401,1.000000,0.043363,3.916192e-08,3.916192e-08
13401,1.000000,0.038963,3.916192e-08,3.916192e-08
13401,1.000000,0.050080,3.916192e-08,3.916192e-08
13401,1.000000,0.070781,3.916192e-08,3.916192e-08
13401,1.000000,0.065754,3.916192e-08,3.916192e-08
13401,1.000000,0.066391,3.916192e-08,3.916192e-08
13401,1.000000,0.050034,3.916192e-08,3.916192e-08
13401,1.000000,0.039073,3.916192e-08,3.916192e-08
13401,1.000000,0.041042,3.916192e-08,3.916192e-08
13401,1.000000,0.053261,3.916192e-08,3.916192e-08
13401,1.000000,0.046287,3.916192e-08,3.916192e-08
13401,1.000000,0.044192,3.916192e-08,3.916192e-08
13401,1.000000,0.046860,3.916192e-08,3.916192e-08
13401,1.000000,0.052692,3.916192e-08,3.916192e-08
13401,1.000000,0.060960,3.916192e-08,3.916192e-08
13401,1.000000,0.035174,3.916192e-08,3.916192e-08
13401,1.000000,0.063541,3.916192e-08,3.916192e-08
13401,1.000000,0.052518,3.916192e-08,3.916192e-08
13401,1.000000,0.048714,3.916192e-08,3.916192e-08
13401,1.000000,0.033646,3.916192e-08,3.916192e-08
13401,1.000000,0.047246,3.916192e-08,3.916192e-08
13401,1.000000,0.047004,3.916192e-08,3.916192e-08
13401,1.000000,0.051888,3.916192e-08,3.916192e-08
13401,1.000000,0.055335,3.916192e-08,3.916192e-08
13501,1.000000,0.039048,3.916192e-08,3.916192e-08
13501,1.000000,0.046229,3.916192e-08,3.916192e-08
13501,1.000000,0.030678,3.916192e-08,3.916192e-08
13501,1.000000,0.042970,3.916192e-08,3.916192e-08
13501,1.000000,0.030888,3.916192e-08,3.916192e-08
13501,1.000000,0.033476,3.916192e-08,3.916192e-08
13501,1.000000,0.053474,3.916192e-08,3.916192e-08
13501,1.000000,0.060930,3.916192e-08,3.916192e-08
13501,1.000000,0.061495,3.916192e-08,3.916192e-08
13501,1.000000,0.029310,3.916192e-08,3.916192e-08
13501,1.000000,0.046183,3.916192e-08,3.916192e-08
13501,1.000000,0.041018,3.916192e-08,3.916192e-08
13501,1.000000,0.025563,3.916192e-08,3.916192e-08
13501,1.000000,0.067412,3.916192e-08,3.916192e-08
13501,1.000000,0.034935,3.916192e-08,3.916192e-08
13501,1.000000,0.030805,3.916192e-08,3.916192e-08
13501,1.000000,0.032650,3.916192e-08,3.916192e-08
13501,1.000000,0.035450,3.916192e-08,3.916192e-08
13501,1.000000,0.053878,3.916192e-08,3.916192e-08
13501,1.000000,0.031933,3.916192e-08,3.916192e-08
13501,1.000000,0.067237,3.916192e-08,3.916192e-08
13501,1.000000,0.063795,3.916192e-08,3.916192e-08
13501,1.000000,0.066113,3.916192e-08,3.916192e-08
13501,1.000000,0.053054,3.916192e-08,3.916192e-08
13501,1.000000,0.050626,3.916192e-08,3.916192e-08
13601,1.000000,0.055577,3.916192e-08,3.916192e-08
13601,1.000000,0.045228,3.916192e-08,3.916192e-08
13601,1.000000,0.054872,3.916192e-08,3.916192e-08
13601,1.000000,0.033174,3.916192e-08,3.916192e-08
13601,1.000000,0.048499,3.916192e-08,3.916192e-08
13601,1.000000,0.046860,3.916192e-08,3.916192e-08
13601,1.000000,0.045664,3.916192e-08,3.916192e-08
13601,1.000000,0.056636,3.916192e-08,3.916192e-08
13601,1.000000,0.060581,3.916192e-08,3.916192e-08
13601,1.000000,0.030141,3.916192e-08,3.916192e-08
13601,1.000000,0.057588,3.916192e-08,3.916192e-08
13601,1.000000,0.027358,3.916192e-08,3.916192e-08
13601,1.000000,0.049777,3.916192e-08,3.916192e-08
13601,1.000000,0.045878,3.916192e-08,3.916192e-08
