Dimension,Time
1500,0.057970
1500,0.050790
1500,0.046679
1500,0.054109
1500,0.051328
1500,0.048347
1500,0.048439
1500,0.059813
1500,0.051876
1500,0.065519
1500,0.059248
1500,0.059398
1500,0.051194
1500,0.055417
1500,0.050744
1500,0.061786
1500,0.045246
1500,0.057598
1500,0.056554
1500,0.046530
1500,0.052662
1500,0.050867
1500,0.053599
1500,0.055802
1500,0.049972
1500,0.045985
1500,0.047571
1500,0.055766
1500,0.045538
1500,0.049207
1500,0.047559
1500,0.053261
1500,0.066335
1500,0.067506
1500,0.047501
1500,0.047687
1500,0.052888

1600,0.046853
1600,0.058436
1600,0.066955
1600,0.058128
1600,0.062904
1600,0.059602
1600,0.057446
1600,0.055030
1600,0.060745
1600,0.053177
1600,0.062575
1600,0.049861
1600,0.063096
1600,0.049215
1600,0.060470
1600,0.062392
1600,0.061063
1600,0.051701
1600,0.051452
1600,0.065632
1600,0.053555
1600,0.053117
1600,0.057042
1600,0.050787
1600,0.054589
1600,0.063813
1600,0.057293
1600,0.055108
1600,0.056689
1600,0.057373
1600,0.064815
1600,0.057068
1600,0.055001
1600,0.072044
1600,0.054701
1600,0.056063
1600,0.059677
1600,0.051036
1600,0.066539
1600,0.058409
1600,0.056166
1600,0.063332
1600,0.053734
1600,0.063352
1600,0.055809
1600,0.059559
1600,0.067289
1600,0.055686
1600,0.055499
1600,0.057564

1700,0.073803
1700,0.068394
1700,0.057815
1700,0.063559
1700,0.061964
1700,0.064372
1700,0.064256
1700,0.070896
1700,0.065581
1700,0.060942
1700,0.067160
1700,0.055776
1700,0.063815
1700,0.066675
1700,0.073855
1700,0.071559
1700,0.056978
1700,0.076287
1700,0.067261
